estrella|texto|lugar
40|Este es un agradable espacio abierto en medio de una concurrida ciudad, hay una valla todo ahora, y solo esta abierta durante el dia, pero las estatuas son encantadores, y solo tiene un peiceful sentir cuando estas en. Vale la pena tener un sentarse durante 5 minutos para ti|plaza_uruguaya
40|El parque no es en absoluto grande pero estaba animado el dia que vi. Hay pequeños puestos que venden baratijas a un lado. Compramos postales. Una cabina estaba dando dogs! fue una amena distraccion de las bulliciosas calles de Asuncion.|plaza_uruguaya
30|La ciudad esta tratando de limpiar este parque, asi que patadas que todos los desplazados por el gobierno) pueblos indigenas y construidos bares alrededor del parque. Es una sensacion extraña.|plaza_uruguaya
20|Nuestro hotel (Hotel Plaza) estaba en esta plaza y nuestra habitacion daba al parque. Nuestra vista era de personas indigenas camping en squalour aparente que cubre aproximadamente un tercio de la zona. Nuestra primera impresion fue que era intimidante y hacernos sentir que no wa no salir del hotel. Sin embargo los campistas eran largas 'residents' y no nos molesto. estaba bien para cruzar la plaza, pero por la noche fuimos alrededor del borde justo para asegurarnos de ello. Habia unas pocas tiendas de libros en la plaza, que fueron algunos de los lugares de donde comprar postales en Paraguay. Despues de un dia o por lo que nos sentimos muy seguros para pasear.La mayoria de la accion y lugares interesantes estan a 15-20 minutos dando un paseo lejos de la plaza hacia el rio por algunas calles tipicas de la ciudad.Frente a la plaza junto a la Plaza Hotel en la vieja estacion de trenes. Este es un elemento esencial si vas a la Plaza Uruguaya. Esta es una magnifica catedral de un edificio y ahora es un museo. Los visitantes britanicos (como nosotros) que podran apreciar toques americanos familiares como la taquilla, el bar. Habia participacion britanica pesado en la estacion de ferrocarril, dibujos originales de diseño puede ser visto, como puede la historia del sistema ferroviario. (No hay servicio regular estos dias pero un corto tramo restaurado comenzando de la ciudad puede o no puede operar en ocasiones).Para concluir, no cafetera un especial viaje a Uruguaya Square, a menos que en la vieja estacion de trenes.|plaza_uruguaya
20|un parque. nada especial. pequeña, una cuadra. No habia nada. Evitar despues del anochecer, ya que no es seguro, ya que no nos avisaron por nuestro hotel.|plaza_uruguaya
40|lugar muy lindo, emblematico de la ciudad, pero de acceso inseguro. consultar como llegar para mayor seguridad|cerro_lambare
40|A pie o en auto reccorra subiendo hasta la cima. Bonita y frondosa vegetacion; el mirador permite disfrutar de una vista panoramica de Asuncion.|cerro_lambare
50|Recomendado, hermoso lugar donde puede visualizarse cuan verde es la ciudad y todos sus barrios, asi como la confluencia del Rio Paraguay y del Rio Pilcomayo.|cerro_lambare
50|Donde puede gozar de Asuncion panoramica y los monumentos para conmemorar al Cacique de Lambare. Ideal para una vuelta con amigos y familia.|cerro_lambare
30|no hay mucho para ver. Los arboles tapan toda la vista y para llegar las calles no fueron muy buenas. Queda lejos del centro de Asuncion. Debes tener buen auto ya que el camino es muy empinado.|cerro_lambare
50|Es un hermoso lugar para pasar al aire libre, desde ahi se puede observar gran parte de la ciudad de Asuncion, el aire es super puro y muy tranquilo. recomendado|cerro_lambare
40|Mirar Asuncion desde el cerro Lambare ayuda a entender donde esta situada, al borde del rio Paraguay que divide el pais en la region occidental o Chaco, totalmente diferente a la region Oriental. Se observa Asuncion llena de arboles. Mucho verde.|cerro_lambare
40|Este cerro esta situado en el limite entre la Ciudad de Asuncion y la Ciudad de Lambare .... tiene un hermoso mirador ... desde donde se puede divisar toda la ciudad de Asuncion.|cerro_lambare
40|Tiene una vista bonita de Asuncion y vale la pena visitarlo, porque de todas formas no es que Asuncion tenga tantos atractivos turisticos. Esta un poco retirado de la ciudad.|cerro_lambare
20|Recomiendo visitar este lugar solo los fines de semana, a plena luz del dia, ir en grupo, el paisaje es interesante, pero el entorno no ayuda|cerro_lambare
40|Excelente lugar para ver la ciudad desde arriba, tiene horario para su visita. Seria bueno poder realizar la vista a la noche, pero se encuentra cerrado por precaucion.|cerro_lambare
40|Sitio muy seguro en las mañanas para hacer ejercicio. Muy concurrido para esta actividad. En la cima, encontramos un monumento de los presidentes y muchas escaleras que permiten realizar ejercicios de alto impacto, ademas de tener vista panoramica de la ciudad|cerro_lambare
40|Muy lindo lugar desde donde se puede ver desde lo alto toda la ciudad de Asuncion, fuimos con un guia y gracias a ello supimos quien fue el Cacique Lambare|cerro_lambare
50|No recomendaria ir. Solo rescato la linda vista de la ciudad pero el entorno es decadente, descuidado y hasta peligroso|cerro_lambare
30|Lindo lugar pero muy descuidado los alrededores... seria interesante alguna explicacion del porque se erigio ese monumento en el lugar... aunque sean folletos para conocer mas de su historia.|cerro_lambare
40|Es un lindo lugar para visitar, pero hay que tener precaucion. No son raros los casos de asaltos o robos en esta zona. Mejor si se va en grupo y se esta atento. No sugiero ir de noche.|cerro_lambare
50|Un atardecer impresionante, clima, fotos, una caminata por el lugar , se encuentran visitantes de la region.|cerro_lambare
40|Gran vista de la ciudad desde una altura considerable asi como tambien de la costa limitrofe con Argentina. El monumento es imponente.|cerro_lambare
30|El Cerro Lambare es un sitio elevado que destaca en los entornos de Asuncion, desde donde se tiene una vista privilegiada y pintoresca.Destaca el Monumento a la Paz Victoriosa, que es como una aguja con cinco patas donde destaca la estatua del Cacique Lambare.Tambien estan algunos presidentes Paraguayos del Pasado ....fue inaugurado en 1982, tambien estaba la estatua del entonces Presidente (Dictador) Gral. Alfredo Stroesnner, la que fue quitada de ahi.Con ella se hizo una escultura que esta en la Plaza de los desaparecidos.Para llegar a este lugar hay que tener un poco de precaucion ya que esta en una zona un poco marginal.Mostrar menos|cerro_lambare
30|Visitamos el cerro , es una opcion de visitar, es un lindo monumento, del que se tiene una linda vista de la ciudad y del rio , hay lugar para estacionar y el acceso es muy bueno.|cerro_lambare
40|Es un lugar muy lindo y pintoresco para pasear y conocer otro lugar diferente de Asuncion.Es muy lindo ver las calles cubiertas de arboles de lapacho en flor!!!|cerro_lambare
30|Por si solo, el cerro ubicado en la Cordillera del Yvytypanema, no me parecio una gran atraccion turistica, sin embargo sus vistas e historia son muy especiales. Particularmente el Monumento a la Paz Victoriosa de cinco bloques en barras, esconde una historia compartida entre el cacique Lambare que ocupa un lugar como estatua, presidentes paraguayos y el dictador Stroessner, imagen del cual solo quedan sus pies luego de ser derribada y convertida en una escultura en la Plaza de los Desaparecidos. La polemica no termina, cuando ahora pretende ubicarse en este sitio la imagen de la Virgen de la Asuncion. El lugar esta en un area marginal y para el turista no estoy cierto que sea muy seguro si no se conoce el sitio y el entorno.|cerro_lambare
20|no me parecio gran cosa. Solo la vista que hay desde ahi y nada mas. Esta muy venido a menos y no ofrece otro atractivo|cerro_lambare
40|El punto mas elevado de la ciudad. Aqui puedes apreciar la belleza de la ciudad y la del Rio que la bordea. Queda a unos 40 minutos del centro historico, lastimosamente se halla un poco descuidada|cerro_lambare
40|Es el punto mas alto, linda vista. Quizas en camino para llegar no sea muy turistico, pero vale la pena si quieres tener una vista completa.|cerro_lambare
50|Obligatoria visita en Asuncion.Hermosa y unica visita paniramica de casi toda Asuncion.Es mejor ir en auto, en especial si tienes dificultad para caminar.|cerro_lambare
30|Faltaria un poco de cuidado, pero la vista de la ciudad y del rio es inmejorable... fotos del atardecer con el rio es algo hermoso.|cerro_lambare
30|Un lugar tranquilo para disfrutar de una linda vista sobre la verde ciudad de Asuncion. No hay mucho para hacer alli, mas alla de tomar un par de fotos del monumento y la ciudad.|cerro_lambare
10|Lugar absolutamente abandonado de Asuncion, aguantadero de asaltantes y drogadictos. A los pies del Cerro Lambare hay un vertedero de basura repugnante.|cerro_lambare
30|Ubicado a orillas del Rio Paraguay, en la ciudad homonima, ofrece excelentes vistas, en el centro del cerro se encuentra el Monumento a la Paz Victoriosa (Inaugurado en 1982) del escultor Juan de Avalos y Garcia Taborda, posee varias alegorias en bronce y esculturas que representan a distintos presidentes del Paraguay: Rodriguez Francia, Carlos Lopez, Mariscal Francisco Lopez, Bernardino Caballero.|cerro_lambare
50|Es una visita imperdible, pues desde lo alto del Cerro Lambare se tiene una linda vista panoramica de Asuncion y sus alrededores|cerro_lambare
50|Muy rapido pero estuvimos ahi realmente una bonita construccion fundamentada por historia que alberga , digna de respeto y admiracion.|cerro_lambare
40|Fuimos con un grupo de amigos en cole, tuvimos que subirlo caminando, hay que ir preparado la distancia es significativa para quien no disfruta de caminar. La vista es muy linda, de la ciudad, del rio, por cada lado se aprecia un hermoso paisaje. Estaria bueno algun lugar para comprar bebidas, fuimos en una tarde soleada y es imposible adquirir al menos un poco de agua. Es mejor ir equipado para esto.|cerro_lambare
30|Lastimosamente el cerro no se lleva la atencion que se merece, y la vista a Cateura si bien es impactante es tambien lamentable.|cerro_lambare
50|Uno de los pocos lugares elevados, desde donde se puede observar la ciudad de Asuncion. Falta de cuidado, y que sea explotado comercialmente (tercerizarlo) para que pueda tener el atractivo necesario (junto con las comodidades y mantenimiento)|cerro_lambare
50|El Cerro Lambare es una elevacion o monticulo que se encuentra situado a orillas del rio Paraguay dentro del radio urbano de la ciudad de Asuncion en un barrio conocido como Ita Enramada|cerro_lambare
40|lo unico atractivo de este lugar es la hermosa vista de la ciudad, sobre todo al atardecer, mas q eso nada.|cerro_lambare
30|Es un hermoso lugar en el que se ve gran parte de Asuncion, a pesar de que los basurales dañan el paisaje. Lastimosamente se volvio un lugar muy peligroso.|cerro_lambare
50|Buen ejercicio para subir caminando, se disfruta de una bella vista sobre la ciudad de Asuncion y Lambare|cerro_lambare
30|Una muy buena vista, se deberia mejorarlo con mayor seguridad y colocando mayores facilidades para que la gente se sienta mas incentivada para ir.|cerro_lambare
30|La mejor vista de Asuncion es desde este lugar, eso si llevar sombrilla porque no hay lugar donde resguardarse del sol. Se puede subir a pie o en auto.|cerro_lambare
30|Este lugar es recomendado si desea mirar a la ciudad de Asuncion desde las alturas, gran parte del centro de la ciudad puede ser visualizado desde la cuspide del cerro.No tiene costo acceder al lugar.Lo unico malo es la cantidad de mosquitos que hay en el lugar.|cerro_lambare
30|Muy linda vista de la ciudad de Lambare hacia un lado. En el otro tenemos el Rio Paraguay adonde se ve hasta donde llego la inundacion. Tambien se puede apreciar a lo lejos el vertedero Cateura. En el centro esta el Cacique Lambare y alrededor estan los diferentes gobernadores de Paraguay. Bastante limpio. Le falta banquitos y mesas. Y algun bebedero.|cerro_lambare
30|Esta visita la haria en el marco de un tour por la ciudad, ya que ofrece la posibilidad de tener una vista amplia de Asuncion, y si vas con guia, con una buena explicacion del origen de la ciudad y la estatua que corona el cerro.Desgraciadamente esta muy descuidado todo su entorno, por lo que no lo recomendaria para ir solamente alla. Podrian aprovecharlo mucho mas.|cerro_lambare
50|El Cerro Lambare es una bonita area verde de la ciudad de Asuncion, es un buen lugar al aire libre para ir a trotar o para dar una caminata con la familia. Se puede llegar en bus (numero 23) y subir el cerro caminando, pues no es muy alto. Desde la cima del cerro se aprecia una linda vista de la ciudad.|cerro_lambare
